nj=20;
nm=10;
Ops = {
< 13 4 5 49 0 3 >
< 13 5 1 67 0 5 >
< 13 6 10 23 0 1 >
< 13 7 8 7 0 10 >
< 13 8 6 44 0 8 >
< 13 9 9 30 0 6 >
< 13 10 7 29 1 9 >
< 14 1 3 21 0 11 >
< 14 2 1 68 0 3 >
< 14 3 2 88 0 1 >
< 14 4 5 75 0 2 >
< 14 5 4 64 0 5 >
< 14 6 7 6 0 4 >
< 14 7 9 72 0 7 >
< 14 8 8 66 0 9 >
< 14 9 10 66 0 8 >
< 14 10 6 56 1 10 >
< 15 1 2 24 0 11 >
< 15 2 5 25 0 2 >
< 15 3 3 69 0 5 >
< 15 4 1 27 0 3 >
< 15 5 4 51 0 1 >
< 15 6 10 60 0 4 >
< 15 7 9 26 0 10 >
< 15 8 7 45 0 9 >
< 15 9 6 77 0 7 >
< 15 10 8 93 1 6 >
< 16 1 3 19 0 11 >
< 16 2 4 17 0 3 >
< 16 3 2 82 0 4 >
< 16 4 5 75 0 2 >
< 16 5 1 34 0 5 >
< 16 6 6 67 0 1 >
< 16 7 10 89 0 6 >
< 16 8 7 91 0 10 >
< 16 9 8 13 0 7 >
< 16 10 9 35 1 8 >
< 17 1 5 2 0 11 >
< 17 2 1 21 0 5 >
< 17 3 4 83 0 1 >
< 17 4 2 19 0 4 >
< 17 5 3 65 0 2 >
< 17 6 7 65 0 3 >
< 17 7 9 8 0 7 >
< 17 8 10 68 0 9 >
< 17 9 8 60 0 10 >
< 17 10 6 7 1 8 >
< 18 1 2 63 0 11 >
< 18 2 4 49 0 2 >
< 18 3 3 4 0 4 >
< 18 4 5 2 0 3 >
< 18 5 1 50 0 5 >
< 18 6 10 99 0 1 >
< 18 7 6 27 0 10 >
< 18 8 7 68 0 6 >
< 18 9 9 46 0 7 >
< 18 10 8 89 1 9 >
< 19 1 1 48 0 11 >
< 19 2 5 45 0 1 >
< 19 3 4 100 0 5 >
< 19 4 3 66 0 4 >
< 19 5 2 30 0 3 >
< 19 6 7 58 0 2 >
< 19 7 8 73 0 7 >
< 19 8 10 94 0 8 >
< 19 9 6 36 0 10 >
< 19 10 9 5 1 6 >
< 20 1 3 36 0 11 >
< 20 2 1 53 0 3 >
< 20 3 5 56 0 1 >
< 20 4 4 57 0 5 >
< 20 5 2 77 0 4 >
< 20 6 10 7 0 2 >
< 20 7 7 59 0 10 >
< 20 8 9 8 0 7 >
< 20 9 6 15 0 9 >
< 20 10 8 23 1 6 >
};
