nj=20;
nm=15;
Ops = {
< 20 1 2 7 0 16 >
< 20 2 5 14 0 2 >
< 20 3 4 79 0 5 >
< 20 4 3 27 0 4 >
< 20 5 7 43 0 3 >
< 20 6 1 96 0 7 >
< 20 7 6 24 0 1 >
< 20 8 12 30 0 6 >
< 20 9 8 27 0 12 >
< 20 10 13 2 0 8 >
< 20 11 9 69 0 13 >
< 20 12 15 75 0 9 >
< 20 13 14 34 0 15 >
< 20 14 11 79 0 14 >
< 20 15 10 96 1 11 >
};
