nj=20;
nm=15;
Ops = {
< 8 2 5 24 0 7 >
< 8 3 3 75 0 5 >
< 8 4 1 57 0 3 >
< 8 5 2 93 0 1 >
< 8 6 4 74 0 2 >
< 8 7 6 10 0 4 >
< 8 8 8 44 0 6 >
< 8 9 14 59 0 8 >
< 8 10 12 51 0 14 >
< 8 11 13 82 0 12 >
< 8 12 15 65 0 13 >
< 8 13 11 8 0 15 >
< 8 14 9 12 0 11 >
< 8 15 10 24 1 9 >
< 9 1 5 55 0 16 >
< 9 2 1 44 0 5 >
< 9 3 4 47 0 1 >
< 9 4 6 75 0 4 >
< 9 5 3 81 0 6 >
< 9 6 7 30 0 3 >
< 9 7 2 42 0 7 >
< 9 8 11 100 0 2 >
< 9 9 9 81 0 11 >
< 9 10 8 29 0 9 >
< 9 11 14 31 0 8 >
< 9 12 10 47 0 14 >
< 9 13 12 34 0 10 >
< 9 14 13 77 0 12 >
< 9 15 15 92 1 13 >
< 10 1 3 18 0 16 >
< 10 2 6 42 0 3 >
< 10 3 1 37 0 6 >
< 10 4 5 1 0 1 >
< 10 5 4 67 0 5 >
< 10 6 7 20 0 4 >
< 10 7 2 91 0 7 >
< 10 8 9 21 0 2 >
< 10 9 15 57 0 9 >
< 10 10 13 100 0 15 >
< 10 11 11 100 0 13 >
< 10 12 12 59 0 11 >
< 10 13 14 77 0 12 >
< 10 14 10 21 0 14 >
< 10 15 8 98 1 10 >
< 11 1 4 42 0 16 >
< 11 2 2 16 0 4 >
< 11 3 5 19 0 2 >
< 11 4 7 70 0 5 >
< 11 5 3 7 0 7 >
< 11 6 1 74 0 3 >
< 11 7 6 7 0 1 >
< 11 8 13 50 0 6 >
< 11 9 10 74 0 13 >
< 11 10 9 46 0 10 >
< 11 11 15 88 0 9 >
< 11 12 14 71 0 15 >
< 11 13 11 42 0 14 >
< 11 14 8 34 0 11 >
< 11 15 12 60 1 8 >
< 12 1 7 12 0 16 >
< 12 2 5 45 0 7 >
< 12 3 3 7 0 5 >
< 12 4 1 15 0 3 >
< 12 5 2 22 0 1 >
< 12 6 4 31 0 2 >
< 12 7 6 70 0 4 >
< 12 8 14 88 0 6 >
< 12 9 10 46 0 14 >
< 12 10 9 44 0 10 >
< 12 11 15 45 0 9 >
< 12 12 13 87 0 15 >
< 12 13 12 5 0 13 >
< 12 14 8 99 0 12 >
< 12 15 11 70 1 8 >
< 13 1 5 51 0 16 >
< 13 2 6 39 0 5 >
< 13 3 1 50 0 6 >
< 13 4 3 9 0 1 >
< 13 5 4 23 0 3 >
< 13 6 7 28 0 4 >
< 13 7 2 49 0 7 >
< 13 8 14 5 0 2 >
< 13 9 13 17 0 14 >
< 13 10 15 40 0 13 >
< 13 11 11 30 0 15 >
< 13 12 12 62 0 11 >
< 13 13 9 65 0 12 >
< 13 14 8 84 0 9 >
< 13 15 10 12 1 8 >
< 14 1 7 92 0 16 >
< 14 2 1 67 0 7 >
< 14 3 6 85 0 1 >
< 14 4 2 88 0 6 >
< 14 5 4 18 0 2 >
< 14 6 5 13 0 4 >
< 14 7 3 70 0 5 >
< 14 8 8 69 0 3 >
< 14 9 15 10 0 8 >
< 14 10 14 52 0 15 >
< 14 11 9 42 0 14 >
< 14 12 12 82 0 9 >
< 14 13 11 19 0 12 >
< 14 14 13 21 0 11 >
< 14 15 10 5 1 13 >
< 15 1 5 34 0 16 >
< 15 2 1 60 0 5 >
< 15 3 2 52 0 1 >
< 15 4 6 70 0 2 >
< 15 5 3 51 0 6 >
< 15 6 7 2 0 3 >
< 15 7 4 43 0 7 >
< 15 8 11 75 0 4 >
< 15 9 12 45 0 11 >
< 15 10 9 53 0 12 >
< 15 11 13 96 0 9 >
< 15 12 14 1 0 13 >
< 15 13 15 44 0 14 >
< 15 14 8 66 0 15 >
< 15 15 10 19 1 8 >
< 16 1 7 31 0 16 >
< 16 2 2 44 0 7 >
< 16 3 1 84 0 2 >
< 16 4 4 16 0 1 >
< 16 5 5 10 0 4 >
< 16 6 3 4 0 5 >
< 16 7 6 48 0 3 >
< 16 8 14 67 0 6 >
< 16 9 15 11 0 14 >
< 16 10 13 21 0 15 >
< 16 11 9 78 0 13 >
< 16 12 8 42 0 9 >
< 16 13 12 44 0 8 >
< 16 14 10 37 0 12 >
< 16 15 11 35 1 10 >
< 17 1 2 20 0 16 >
< 17 2 5 40 0 2 >
< 17 3 4 37 0 5 >
< 17 4 3 68 0 4 >
< 17 5 7 42 0 3 >
< 17 6 1 11 0 7 >
< 17 7 6 6 0 1 >
< 17 8 11 44 0 6 >
< 17 9 12 43 0 11 >
< 17 10 13 17 0 12 >
< 17 11 15 3 0 13 >
< 17 12 8 77 0 15 >
< 17 13 14 100 0 8 >
< 17 14 10 82 0 14 >
< 17 15 9 5 1 10 >
< 18 1 6 14 0 16 >
< 18 2 1 5 0 6 >
< 18 3 4 40 0 1 >
< 18 4 2 70 0 4 >
< 18 5 5 63 0 2 >
< 18 6 3 59 0 5 >
< 18 7 7 42 0 3 >
< 18 8 10 74 0 7 >
< 18 9 14 32 0 10 >
< 18 10 8 50 0 14 >
< 18 11 11 21 0 8 >
< 18 12 15 29 0 11 >
< 18 13 13 83 0 15 >
< 18 14 12 64 0 13 >
< 18 15 9 45 1 12 >
< 19 1 7 70 0 16 >
< 19 2 1 28 0 7 >
< 19 3 4 79 0 1 >
< 19 4 5 25 0 4 >
< 19 5 6 98 0 5 >
< 19 6 3 24 0 6 >
< 19 7 2 54 0 3 >
< 19 8 13 65 0 2 >
< 19 9 14 93 0 13 >
< 19 10 11 74 0 14 >
< 19 11 8 22 0 11 >
< 19 12 10 73 0 8 >
< 19 13 12 75 0 10 >
< 19 14 9 69 0 12 >
< 19 15 15 9 1 9 >
< 20 1 6 100 0 16 >
< 20 2 3 46 0 6 >
< 20 3 5 69 0 3 >
< 20 4 4 41 0 5 >
< 20 5 2 3 0 4 >
< 20 6 7 18 0 2 >
< 20 7 1 41 0 7 >
< 20 8 9 94 0 1 >
< 20 9 12 97 0 9 >
< 20 10 13 30 0 12 >
< 20 11 15 96 0 13 >
< 20 12 8 7 0 15 >
< 20 13 10 86 0 8 >
< 20 14 14 83 0 10 >
< 20 15 11 90 1 14 >
};
